big data;artificial intelligence;autoimmunity;Sjogren;SjS;RA;SLE;lupus;machine learning;modelisation;random forest;classification
Total_number_of_articles;62647
>10179743;First_Filter=FAILED;Last_filter=FAILED
>10179724;First_Filter=FAILED;Last_filter=FAILED
>10179717;First_Filter=FAILED;Last_filter=FAILED
>10179714;First_Filter=FAILED;Last_filter=FAILED
>10179587;First_Filter=FAILED;Last_filter=FAILED
>10179581;First_Filter=FAILED;Last_filter=FAILED
>10179580;First_Filter=FAILED;Last_filter=FAILED
>10179576;First_Filter=FAILED;Last_filter=FAILED
>10179546;First_Filter=FAILED;Last_filter=FAILED
>10175408;First_Filter=FAILED;Last_filter=FAILED
>9042690;First_Filter=FAILED;Last_filter=FAILED
>9032009;First_Filter=FAILED;Last_filter=FAILED
>9021267;First_Filter=FAILED;Last_filter=FAILED
>9008353;First_Filter=FAILED;Last_filter=FAILED
>9004379;First_Filter=FAILED;Last_filter=FAILED
>8997793;First_Filter=FAILED;Last_filter=FAILED
>8990523;First_Filter=FAILED;Last_filter=FAILED
>8978873;First_Filter=FAILED;Last_filter=FAILED
>8968644;First_Filter=FAILED;Last_filter=FAILED
>8957447;First_Filter=FAILED;Last_filter=FAILED
>8946795;First_Filter=FAILED;Last_filter=FAILED
>9040066;First_Filter=FAILED;Last_filter=FAILED
>9029393;First_Filter=FAILED;Last_filter=FAILED
>9020800;First_Filter=FAILED;Last_filter=FAILED
>8997539;First_Filter=FAILED;Last_filter=FAILED
>8931156;First_Filter=FAILED;Last_filter=FAILED
>8888267;First_Filter=FAILED;Last_filter=FAILED
>8931122;First_Filter=FAILED;Last_filter=FAILED
>8908314;First_Filter=FAILED;Last_filter=FAILED
>8902364;First_Filter=FAILED;Last_filter=FAILED
>8843143;First_Filter=FAILED;Last_filter=FAILED
>8837583;First_Filter=FAILED;Last_filter=FAILED
>8957688;First_Filter=FAILED;Last_filter=FAILED
>8942383;First_Filter=FAILED;Last_filter=FAILED
>8889341;First_Filter=FAILED;Last_filter=FAILED
>8886731;First_Filter=FAILED;Last_filter=FAILED
>8884047;First_Filter=FAILED;Last_filter=FAILED
>8878028;First_Filter=FAILED;Last_filter=FAILED
>8804353;First_Filter=FAILED;Last_filter=FAILED
>8815332;First_Filter=FAILED;Last_filter=FAILED
>15008200;First_Filter=PASSED;Last_filter=FAILED
>9216152;First_Filter=FAILED;Last_filter=FAILED
>8899971;First_Filter=FAILED;Last_filter=FAILED
>8899970;First_Filter=FAILED;Last_filter=FAILED
>8894776;First_Filter=FAILED;Last_filter=FAILED
>8885093;First_Filter=FAILED;Last_filter=FAILED
>8870968;First_Filter=FAILED;Last_filter=FAILED
>8870967;First_Filter=FAILED;Last_filter=FAILED
>8866217;First_Filter=FAILED;Last_filter=FAILED
>8863308;First_Filter=FAILED;Last_filter=FAILED
>8862672;First_Filter=FAILED;Last_filter=FAILED
>8812077;First_Filter=FAILED;Last_filter=FAILED
>8812076;First_Filter=FAILED;Last_filter=FAILED
>8697580;First_Filter=FAILED;Last_filter=FAILED
>8904763;First_Filter=FAILED;Last_filter=FAILED
>9123674;First_Filter=FAILED;Last_filter=FAILED
>9062885;First_Filter=FAILED;Last_filter=FAILED
>8891845;First_Filter=FAILED;Last_filter=FAILED
>8818370;First_Filter=FAILED;Last_filter=FAILED
>8764485;First_Filter=FAILED;Last_filter=FAILED
>8754592;First_Filter=FAILED;Last_filter=FAILED
>8646706;First_Filter=FAILED;Last_filter=FAILED
>8817574;First_Filter=FAILED;Last_filter=FAILED
>8936424;First_Filter=FAILED;Last_filter=FAILED
>8872193;First_Filter=FAILED;Last_filter=FAILED
>8812067;First_Filter=FAILED;Last_filter=FAILED
>8790840;First_Filter=FAILED;Last_filter=FAILED
>8759263;First_Filter=FAILED;Last_filter=FAILED
>8737892;First_Filter=FAILED;Last_filter=FAILED
>8673495;First_Filter=FAILED;Last_filter=FAILED
>8930464;First_Filter=FAILED;Last_filter=FAILED
>8912022;First_Filter=FAILED;Last_filter=FAILED
>8778352;First_Filter=FAILED;Last_filter=FAILED
>8727318;First_Filter=FAILED;Last_filter=FAILED
>8724408;First_Filter=FAILED;Last_filter=FAILED
>8723906;First_Filter=FAILED;Last_filter=FAILED
>8900472;First_Filter=FAILED;Last_filter=FAILED
>8860907;First_Filter=FAILED;Last_filter=FAILED
>8828891;First_Filter=FAILED;Last_filter=FAILED
>8744773;First_Filter=FAILED;Last_filter=FAILED
>8744508;First_Filter=FAILED;Last_filter=FAILED
>8738329;First_Filter=FAILED;Last_filter=FAILED
>8655351;First_Filter=FAILED;Last_filter=FAILED
>8641149;First_Filter=FAILED;Last_filter=FAILED
>8626192;First_Filter=FAILED;Last_filter=FAILED
>8964130;First_Filter=FAILED;Last_filter=FAILED
>8881318;First_Filter=FAILED;Last_filter=FAILED
>8849496;First_Filter=FAILED;Last_filter=FAILED
>8828048;First_Filter=FAILED;Last_filter=FAILED
>8828047;First_Filter=FAILED;Last_filter=FAILED
>8735771;First_Filter=FAILED;Last_filter=FAILED
>8705397;First_Filter=FAILED;Last_filter=FAILED
>8684280;First_Filter=FAILED;Last_filter=FAILED
>8684279;First_Filter=FAILED;Last_filter=FAILED
>8628934;First_Filter=FAILED;Last_filter=FAILED
>8628853;First_Filter=FAILED;Last_filter=FAILED
>8963381;First_Filter=FAILED;Last_filter=FAILED
>8742173;First_Filter=FAILED;Last_filter=FAILED
>8738597;First_Filter=FAILED;Last_filter=FAILED
>8699879;First_Filter=FAILED;Last_filter=FAILED
>8670614;First_Filter=FAILED;Last_filter=FAILED
>8667044;First_Filter=FAILED;Last_filter=FAILED
>8574131;First_Filter=FAILED;Last_filter=FAILED
>8614752;First_Filter=FAILED;Last_filter=FAILED
>11539369;First_Filter=FAILED;Last_filter=FAILED
>9390267;First_Filter=FAILED;Last_filter=FAILED
>9238371;First_Filter=FAILED;Last_filter=FAILED
>9123642;First_Filter=FAILED;Last_filter=FAILED
>8963178;First_Filter=FAILED;Last_filter=FAILED
>8947727;First_Filter=FAILED;Last_filter=FAILED
>8947725;First_Filter=FAILED;Last_filter=FAILED
>8947705;First_Filter=FAILED;Last_filter=FAILED
>8947694;First_Filter=FAILED;Last_filter=FAILED
>8947688;First_Filter=FAILED;Last_filter=FAILED
>8947668;First_Filter=FAILED;Last_filter=FAILED
>8947662;First_Filter=FAILED;Last_filter=FAILED
>8927227;First_Filter=FAILED;Last_filter=FAILED
>8850359;First_Filter=FAILED;Last_filter=FAILED
>8836997;First_Filter=FAILED;Last_filter=FAILED
>8836996;First_Filter=FAILED;Last_filter=FAILED
>8787585;First_Filter=FAILED;Last_filter=FAILED
>8743678;First_Filter=FAILED;Last_filter=FAILED
>8672685;First_Filter=FAILED;Last_filter=FAILED
>8666471;First_Filter=FAILED;Last_filter=FAILED
>8594103;First_Filter=FAILED;Last_filter=FAILED
>8576289;First_Filter=FAILED;Last_filter=FAILED
>8576286;First_Filter=FAILED;Last_filter=FAILED
>8546762;First_Filter=FAILED;Last_filter=FAILED
>8963470;First_Filter=FAILED;Last_filter=FAILED
>8847001;First_Filter=FAILED;Last_filter=FAILED
>8595133;First_Filter=FAILED;Last_filter=FAILED
>7594090;First_Filter=FAILED;Last_filter=FAILED
>8746494;First_Filter=FAILED;Last_filter=FAILED
>8581839;First_Filter=FAILED;Last_filter=FAILED
>8576341;First_Filter=FAILED;Last_filter=FAILED
>8560631;First_Filter=FAILED;Last_filter=FAILED
>8542227;First_Filter=FAILED;Last_filter=FAILED
>7584902;First_Filter=FAILED;Last_filter=FAILED
>7584901;First_Filter=FAILED;Last_filter=FAILED
>11415584;First_Filter=FAILED;Last_filter=FAILED
>8744942;First_Filter=FAILED;Last_filter=FAILED
>8570048;First_Filter=FAILED;Last_filter=FAILED
>8551980;First_Filter=FAILED;Last_filter=FAILED
>8528758;First_Filter=FAILED;Last_filter=FAILED
>7576192;First_Filter=FAILED;Last_filter=FAILED
>7489129;First_Filter=FAILED;Last_filter=FAILED
>8625204;First_Filter=FAILED;Last_filter=FAILED
>7568000;First_Filter=FAILED;Last_filter=FAILED
>8732179;First_Filter=FAILED;Last_filter=FAILED
>8589868;First_Filter=FAILED;Last_filter=FAILED
>8574877;First_Filter=FAILED;Last_filter=FAILED
>8528374;First_Filter=FAILED;Last_filter=FAILED
>7570664;First_Filter=FAILED;Last_filter=FAILED
>7476467;First_Filter=FAILED;Last_filter=FAILED
>7476465;First_Filter=FAILED;Last_filter=FAILED
>8549122;First_Filter=FAILED;Last_filter=FAILED
>7646319;First_Filter=FAILED;Last_filter=FAILED
>7642192;First_Filter=FAILED;Last_filter=FAILED
>7548312;First_Filter=FAILED;Last_filter=FAILED
>7488656;First_Filter=FAILED;Last_filter=FAILED
>8573804;First_Filter=FAILED;Last_filter=FAILED
>7654014;First_Filter=FAILED;Last_filter=FAILED
>7622153;First_Filter=FAILED;Last_filter=FAILED
>7605277;First_Filter=FAILED;Last_filter=FAILED
>7537996;First_Filter=FAILED;Last_filter=FAILED
>7475392;First_Filter=FAILED;Last_filter=FAILED
>7777543;First_Filter=FAILED;Last_filter=FAILED
>8570285;First_Filter=FAILED;Last_filter=FAILED
>7775110;First_Filter=FAILED;Last_filter=FAILED
>7666803;First_Filter=FAILED;Last_filter=FAILED
>7666801;First_Filter=FAILED;Last_filter=FAILED
>7554859;First_Filter=FAILED;Last_filter=FAILED
>7554855;First_Filter=FAILED;Last_filter=FAILED
>7549882;First_Filter=FAILED;Last_filter=FAILED
>7546055;First_Filter=FAILED;Last_filter=FAILED
>7546054;First_Filter=FAILED;Last_filter=FAILED
>7546051;First_Filter=FAILED;Last_filter=FAILED
>7498138;First_Filter=FAILED;Last_filter=FAILED
>7496586;First_Filter=FAILED;Last_filter=FAILED
>7496584;First_Filter=FAILED;Last_filter=FAILED
>7490166;First_Filter=FAILED;Last_filter=FAILED
>7490163;First_Filter=FAILED;Last_filter=FAILED
>10143299;First_Filter=FAILED;Last_filter=FAILED
>8532663;First_Filter=FAILED;Last_filter=FAILED
>7666701;First_Filter=FAILED;Last_filter=FAILED
>7641169;First_Filter=FAILED;Last_filter=FAILED
>8569305;First_Filter=FAILED;Last_filter=FAILED
>7729844;First_Filter=FAILED;Last_filter=FAILED
>7726727;First_Filter=FAILED;Last_filter=FAILED
>7723102;First_Filter=FAILED;Last_filter=FAILED
>7626279;First_Filter=FAILED;Last_filter=FAILED
>9419548;First_Filter=FAILED;Last_filter=FAILED
>9082130;First_Filter=FAILED;Last_filter=FAILED
>9082124;First_Filter=FAILED;Last_filter=FAILED
>9082119;First_Filter=FAILED;Last_filter=FAILED
>7786811;First_Filter=FAILED;Last_filter=FAILED
>7774979;First_Filter=FAILED;Last_filter=FAILED
>7700125;First_Filter=FAILED;Last_filter=FAILED
>7619880;First_Filter=FAILED;Last_filter=FAILED
>10140937;First_Filter=FAILED;Last_filter=FAILED
>7874671;First_Filter=FAILED;Last_filter=FAILED
>7842190;First_Filter=FAILED;Last_filter=FAILED
>7796272;First_Filter=FAILED;Last_filter=FAILED
>7795717;First_Filter=FAILED;Last_filter=FAILED
>7795716;First_Filter=FAILED;Last_filter=FAILED
>7766268;First_Filter=FAILED;Last_filter=FAILED
>7758496;First_Filter=FAILED;Last_filter=FAILED
>7749353;First_Filter=FAILED;Last_filter=FAILED
>7707918;First_Filter=FAILED;Last_filter=FAILED
>7565345;First_Filter=FAILED;Last_filter=FAILED
>7701159;First_Filter=FAILED;Last_filter=FAILED
>8835298;First_Filter=FAILED;Last_filter=FAILED
>8762273;First_Filter=FAILED;Last_filter=FAILED
>8591609;First_Filter=FAILED;Last_filter=FAILED
>8591582;First_Filter=FAILED;Last_filter=FAILED
>8591580;First_Filter=FAILED;Last_filter=FAILED
>8591559;First_Filter=FAILED;Last_filter=FAILED
>8591548;First_Filter=FAILED;Last_filter=FAILED
>8591529;First_Filter=FAILED;Last_filter=FAILED
>8591528;First_Filter=FAILED;Last_filter=FAILED
>8591486;First_Filter=FAILED;Last_filter=FAILED
>8591472;First_Filter=FAILED;Last_filter=FAILED
>8591459;First_Filter=FAILED;Last_filter=FAILED
>8591396;First_Filter=FAILED;Last_filter=FAILED
>8591370;First_Filter=FAILED;Last_filter=FAILED
>8591368;First_Filter=FAILED;Last_filter=FAILED
>8591347;First_Filter=FAILED;Last_filter=FAILED
>8591338;First_Filter=FAILED;Last_filter=FAILED
>8591337;First_Filter=FAILED;Last_filter=FAILED
>8591336;First_Filter=FAILED;Last_filter=FAILED
>8591332;First_Filter=FAILED;Last_filter=FAILED
>8591246;First_Filter=FAILED;Last_filter=FAILED
>8591145;First_Filter=FAILED;Last_filter=FAILED
>8563266;First_Filter=FAILED;Last_filter=FAILED
>7895133;First_Filter=FAILED;Last_filter=FAILED
>7851924;First_Filter=FAILED;Last_filter=FAILED
>7844505;First_Filter=FAILED;Last_filter=FAILED
>7748622;First_Filter=FAILED;Last_filter=FAILED
>7734120;First_Filter=FAILED;Last_filter=FAILED
>7704857;First_Filter=FAILED;Last_filter=FAILED
>7654980;First_Filter=FAILED;Last_filter=FAILED
>7654972;First_Filter=FAILED;Last_filter=FAILED
>7584471;First_Filter=FAILED;Last_filter=FAILED
>7584463;First_Filter=FAILED;Last_filter=FAILED
>7584461;First_Filter=FAILED;Last_filter=FAILED
>7584429;First_Filter=FAILED;Last_filter=FAILED
>7567429;First_Filter=FAILED;Last_filter=FAILED
>7496743;First_Filter=FAILED;Last_filter=FAILED
>10163717;First_Filter=FAILED;Last_filter=FAILED
>7812639;First_Filter=FAILED;Last_filter=FAILED
>7794209;First_Filter=FAILED;Last_filter=FAILED
>7736727;First_Filter=FAILED;Last_filter=FAILED
>7734815;First_Filter=FAILED;Last_filter=FAILED
>7711966;First_Filter=FAILED;Last_filter=FAILED
>7711963;First_Filter=FAILED;Last_filter=FAILED
>7711959;First_Filter=FAILED;Last_filter=FAILED
>8001993;First_Filter=FAILED;Last_filter=FAILED
>7853389;First_Filter=FAILED;Last_filter=FAILED
>7851162;First_Filter=FAILED;Last_filter=FAILED
>7828474;First_Filter=FAILED;Last_filter=FAILED
>7723418;First_Filter=FAILED;Last_filter=FAILED
>7705904;First_Filter=FAILED;Last_filter=FAILED
>7705080;First_Filter=FAILED;Last_filter=FAILED
>7937158;First_Filter=FAILED;Last_filter=FAILED
>7889770;First_Filter=FAILED;Last_filter=FAILED
>7889738;First_Filter=FAILED;Last_filter=FAILED
>7848875;First_Filter=FAILED;Last_filter=FAILED
>7813199;First_Filter=FAILED;Last_filter=FAILED
>7799814;First_Filter=FAILED;Last_filter=FAILED
>7959811;First_Filter=FAILED;Last_filter=FAILED
>7933994;First_Filter=FAILED;Last_filter=FAILED
>7866630;First_Filter=FAILED;Last_filter=FAILED
>7866622;First_Filter=FAILED;Last_filter=FAILED
>7705073;First_Filter=FAILED;Last_filter=FAILED
>10138287;First_Filter=FAILED;Last_filter=FAILED
>7972965;First_Filter=FAILED;Last_filter=FAILED
>7519141;First_Filter=FAILED;Last_filter=FAILED
>7519140;First_Filter=FAILED;Last_filter=FAILED
>7987530;First_Filter=FAILED;Last_filter=FAILED
>7970738;First_Filter=FAILED;Last_filter=FAILED
>7927381;First_Filter=FAILED;Last_filter=FAILED
>7707745;First_Filter=FAILED;Last_filter=FAILED
>7707743;First_Filter=FAILED;Last_filter=FAILED
>8071165;First_Filter=FAILED;Last_filter=FAILED
>7931507;First_Filter=FAILED;Last_filter=FAILED
>7922685;First_Filter=FAILED;Last_filter=FAILED
>7915552;First_Filter=FAILED;Last_filter=FAILED
>7812498;First_Filter=FAILED;Last_filter=FAILED
>8188468;First_Filter=FAILED;Last_filter=FAILED
>8185705;First_Filter=FAILED;Last_filter=FAILED
>8176457;First_Filter=FAILED;Last_filter=FAILED
>8071440;First_Filter=FAILED;Last_filter=FAILED
>8033731;First_Filter=FAILED;Last_filter=FAILED
>7934256;First_Filter=FAILED;Last_filter=FAILED
>7925235;First_Filter=FAILED;Last_filter=FAILED
>8158710;First_Filter=FAILED;Last_filter=FAILED
>8058017;First_Filter=FAILED;Last_filter=FAILED
>8043387;First_Filter=FAILED;Last_filter=FAILED
>8026219;First_Filter=FAILED;Last_filter=FAILED
>8005710;First_Filter=FAILED;Last_filter=FAILED
>7964215;First_Filter=FAILED;Last_filter=FAILED
>8168058;First_Filter=FAILED;Last_filter=FAILED
>8168057;First_Filter=FAILED;Last_filter=FAILED
>8023045;First_Filter=FAILED;Last_filter=FAILED
>10172182;First_Filter=FAILED;Last_filter=FAILED
>8168599;First_Filter=FAILED;Last_filter=FAILED
>8168054;First_Filter=FAILED;Last_filter=FAILED
>8114066;First_Filter=FAILED;Last_filter=FAILED
>8022216;First_Filter=FAILED;Last_filter=FAILED
>8019421;First_Filter=FAILED;Last_filter=FAILED
>8011803;First_Filter=FAILED;Last_filter=FAILED
>7921385;First_Filter=FAILED;Last_filter=FAILED
>7921382;First_Filter=FAILED;Last_filter=FAILED
>8144414;First_Filter=FAILED;Last_filter=FAILED
>7508550;First_Filter=FAILED;Last_filter=FAILED
>7508545;First_Filter=FAILED;Last_filter=FAILED
>8790641;First_Filter=FAILED;Last_filter=FAILED
>8711355;First_Filter=FAILED;Last_filter=FAILED
>8271062;First_Filter=FAILED;Last_filter=FAILED
>8200672;First_Filter=FAILED;Last_filter=FAILED
>8197622;First_Filter=FAILED;Last_filter=FAILED
>8186305;First_Filter=FAILED;Last_filter=FAILED
>8127424;First_Filter=FAILED;Last_filter=FAILED
>8125633;First_Filter=FAILED;Last_filter=FAILED
>8060020;First_Filter=FAILED;Last_filter=FAILED
>8049032;First_Filter=FAILED;Last_filter=FAILED
>7958038;First_Filter=FAILED;Last_filter=FAILED
>7950079;First_Filter=FAILED;Last_filter=FAILED
>7950048;First_Filter=FAILED;Last_filter=FAILED
>7950045;First_Filter=FAILED;Last_filter=FAILED
>7950024;First_Filter=FAILED;Last_filter=FAILED
>7950006;First_Filter=FAILED;Last_filter=FAILED
>7949925;First_Filter=FAILED;Last_filter=FAILED
>7949924;First_Filter=FAILED;Last_filter=FAILED
>7949912;First_Filter=FAILED;Last_filter=FAILED
>7949911;First_Filter=FAILED;Last_filter=FAILED
>7948644;First_Filter=FAILED;Last_filter=FAILED
>7880916;First_Filter=FAILED;Last_filter=FAILED
>7847163;First_Filter=FAILED;Last_filter=FAILED
>7824685;First_Filter=FAILED;Last_filter=FAILED
>7584398;First_Filter=FAILED;Last_filter=FAILED
>8300949;First_Filter=FAILED;Last_filter=FAILED
>8254323;First_Filter=FAILED;Last_filter=FAILED
>8143153;First_Filter=FAILED;Last_filter=FAILED
>8143151;First_Filter=FAILED;Last_filter=FAILED
>8136890;First_Filter=FAILED;Last_filter=FAILED
>8125502;First_Filter=FAILED;Last_filter=FAILED
>8049804;First_Filter=FAILED;Last_filter=FAILED
>8049803;First_Filter=FAILED;Last_filter=FAILED
>8049800;First_Filter=FAILED;Last_filter=FAILED
>8293954;First_Filter=FAILED;Last_filter=FAILED
>8306621;First_Filter=FAILED;Last_filter=FAILED
>8293744;First_Filter=FAILED;Last_filter=FAILED
>16429857;First_Filter=FAILED;Last_filter=FAILED
>8246698;First_Filter=FAILED;Last_filter=FAILED
>8243070;First_Filter=FAILED;Last_filter=FAILED
>8072339;First_Filter=FAILED;Last_filter=FAILED
>8401958;First_Filter=FAILED;Last_filter=FAILED
>8375082;First_Filter=FAILED;Last_filter=FAILED
>8301333;First_Filter=FAILED;Last_filter=FAILED
>8282429;First_Filter=FAILED;Last_filter=FAILED
>8226581;First_Filter=FAILED;Last_filter=FAILED
>8011104;First_Filter=FAILED;Last_filter=FAILED
>7476650;First_Filter=FAILED;Last_filter=FAILED
>8339832;First_Filter=FAILED;Last_filter=FAILED
>7691061;First_Filter=FAILED;Last_filter=FAILED
>8879092;First_Filter=FAILED;Last_filter=FAILED
>8372108;First_Filter=FAILED;Last_filter=FAILED
>8358300;First_Filter=FAILED;Last_filter=FAILED
>8300187;First_Filter=FAILED;Last_filter=FAILED
>8243074;First_Filter=FAILED;Last_filter=FAILED
>8231296;First_Filter=FAILED;Last_filter=FAILED
>8218981;First_Filter=FAILED;Last_filter=FAILED
>10183905;First_Filter=FAILED;Last_filter=FAILED
>8358495;First_Filter=FAILED;Last_filter=FAILED
>8350352;First_Filter=FAILED;Last_filter=FAILED
>8044379;First_Filter=FAILED;Last_filter=FAILED
>8044377;First_Filter=FAILED;Last_filter=FAILED
>8044376;First_Filter=FAILED;Last_filter=FAILED
>8044375;First_Filter=FAILED;Last_filter=FAILED
>8514437;First_Filter=FAILED;Last_filter=FAILED
>8493950;First_Filter=FAILED;Last_filter=FAILED
>8334865;First_Filter=FAILED;Last_filter=FAILED
>8334172;First_Filter=FAILED;Last_filter=FAILED
>8464034;First_Filter=FAILED;Last_filter=FAILED
>8507806;First_Filter=FAILED;Last_filter=FAILED
>8472708;First_Filter=FAILED;Last_filter=FAILED
>8321134;First_Filter=FAILED;Last_filter=FAILED
>8231425;First_Filter=FAILED;Last_filter=FAILED
>8513662;First_Filter=FAILED;Last_filter=FAILED
>8472913;First_Filter=FAILED;Last_filter=FAILED
>8441672;First_Filter=FAILED;Last_filter=FAILED
>7683474;First_Filter=FAILED;Last_filter=FAILED
>8790635;First_Filter=FAILED;Last_filter=FAILED
>8790634;First_Filter=FAILED;Last_filter=FAILED
>8790633;First_Filter=FAILED;Last_filter=FAILED
>8790630;First_Filter=FAILED;Last_filter=FAILED
>8790628;First_Filter=FAILED;Last_filter=FAILED
>8480990;First_Filter=FAILED;Last_filter=FAILED
>8468080;First_Filter=FAILED;Last_filter=FAILED
>8432206;First_Filter=FAILED;Last_filter=FAILED
>8426683;First_Filter=FAILED;Last_filter=FAILED
>8414884;First_Filter=FAILED;Last_filter=FAILED
>8404369;First_Filter=FAILED;Last_filter=FAILED
>8371644;First_Filter=FAILED;Last_filter=FAILED
>8343796;First_Filter=FAILED;Last_filter=FAILED
>8329600;First_Filter=FAILED;Last_filter=FAILED
>8255702;First_Filter=FAILED;Last_filter=FAILED
>8231665;First_Filter=FAILED;Last_filter=FAILED
>8218142;First_Filter=FAILED;Last_filter=FAILED
>8189152;First_Filter=FAILED;Last_filter=FAILED
>8189150;First_Filter=FAILED;Last_filter=FAILED
>8189149;First_Filter=FAILED;Last_filter=FAILED
>8130510;First_Filter=FAILED;Last_filter=FAILED
>7763766;First_Filter=FAILED;Last_filter=FAILED
>7681577;First_Filter=FAILED;Last_filter=FAILED
>7584367;First_Filter=FAILED;Last_filter=FAILED
