autoimmunity;SjS;RA;SLE;machine learning
Total_number_of_articles;5384
>22841963;First_Filter=PASSED;Last_filter=FAILED
>22835828;First_Filter=PASSED;Last_filter=FAILED
>22784990;First_Filter=PASSED;Last_filter=FAILED
>22776429;First_Filter=PASSED;Last_filter=FAILED
>22732688;First_Filter=PASSED;Last_filter=FAILED
>22717290;First_Filter=PASSED;Last_filter=FAILED
>22696686;First_Filter=PASSED;Last_filter=FAILED
>22678902;First_Filter=PASSED;Last_filter=PASSED
>22674082;First_Filter=PASSED;Last_filter=FAILED
>22674006;First_Filter=PASSED;Last_filter=FAILED
>22648455;First_Filter=PASSED;Last_filter=FAILED
>22641593;First_Filter=PASSED;Last_filter=FAILED
>22632143;First_Filter=PASSED;Last_filter=FAILED
>22614906;First_Filter=PASSED;Last_filter=FAILED
>22559288;First_Filter=PASSED;Last_filter=FAILED
>22551723;First_Filter=PASSED;Last_filter=FAILED
>22549634;First_Filter=PASSED;Last_filter=FAILED
>22549246;First_Filter=PASSED;Last_filter=FAILED
>22535567;First_Filter=PASSED;Last_filter=FAILED
>22488580;First_Filter=PASSED;Last_filter=FAILED
>22483661;First_Filter=PASSED;Last_filter=FAILED
>22479513;First_Filter=PASSED;Last_filter=FAILED
>22476155;First_Filter=PASSED;Last_filter=FAILED
>22439305;First_Filter=PASSED;Last_filter=FAILED
>22434514;First_Filter=PASSED;Last_filter=FAILED
>22432804;First_Filter=PASSED;Last_filter=PASSED
>22417842;First_Filter=PASSED;Last_filter=FAILED
>22406267;First_Filter=PASSED;Last_filter=FAILED
>22406048;First_Filter=PASSED;Last_filter=FAILED
>22392450;First_Filter=PASSED;Last_filter=FAILED
>22390780;First_Filter=PASSED;Last_filter=FAILED
>22387632;First_Filter=PASSED;Last_filter=FAILED
>22383797;First_Filter=PASSED;Last_filter=FAILED
>22379459;First_Filter=PASSED;Last_filter=FAILED
>22374441;First_Filter=FAILED;Last_filter=FAILED
>22370718;First_Filter=PASSED;Last_filter=FAILED
>22354536;First_Filter=PASSED;Last_filter=FAILED
>22331061;First_Filter=PASSED;Last_filter=FAILED
>22291449;First_Filter=PASSED;Last_filter=PASSED
>22262184;First_Filter=PASSED;Last_filter=FAILED
>22253024;First_Filter=PASSED;Last_filter=FAILED
>22252759;First_Filter=PASSED;Last_filter=FAILED
>22247332;First_Filter=PASSED;Last_filter=FAILED
>22235789;First_Filter=PASSED;Last_filter=FAILED
>22235047;First_Filter=PASSED;Last_filter=FAILED
>23885404;First_Filter=PASSED;Last_filter=FAILED
>22204899;First_Filter=PASSED;Last_filter=FAILED
>22193636;First_Filter=PASSED;Last_filter=FAILED
>22192931;First_Filter=PASSED;Last_filter=FAILED
>22184727;First_Filter=PASSED;Last_filter=FAILED
>22164330;First_Filter=PASSED;Last_filter=FAILED
>22163040;First_Filter=PASSED;Last_filter=FAILED
>22156495;First_Filter=PASSED;Last_filter=PASSED
>22143975;First_Filter=PASSED;Last_filter=FAILED
>22137436;First_Filter=PASSED;Last_filter=FAILED
>22127758;First_Filter=PASSED;Last_filter=FAILED
>22110124;First_Filter=PASSED;Last_filter=FAILED
>22088620;First_Filter=PASSED;Last_filter=FAILED
>22078750;First_Filter=PASSED;Last_filter=FAILED
>22072025;First_Filter=PASSED;Last_filter=FAILED
>22066971;First_Filter=PASSED;Last_filter=FAILED
>22065098;First_Filter=PASSED;Last_filter=PASSED
>22064183;First_Filter=PASSED;Last_filter=FAILED
>22038405;First_Filter=PASSED;Last_filter=FAILED
>22028659;First_Filter=PASSED;Last_filter=FAILED
>22023471;First_Filter=PASSED;Last_filter=FAILED
>22014533;First_Filter=PASSED;Last_filter=FAILED
>22001419;First_Filter=PASSED;Last_filter=PASSED
>21999151;First_Filter=PASSED;Last_filter=FAILED
>21989080;First_Filter=PASSED;Last_filter=FAILED
>21989039;First_Filter=PASSED;Last_filter=FAILED
>21979131;First_Filter=PASSED;Last_filter=FAILED
>21976679;First_Filter=PASSED;Last_filter=FAILED
>21953334;First_Filter=PASSED;Last_filter=FAILED
>21947176;First_Filter=PASSED;Last_filter=FAILED
>21941581;First_Filter=PASSED;Last_filter=FAILED
>21925233;First_Filter=PASSED;Last_filter=FAILED
>21923413;First_Filter=PASSED;Last_filter=FAILED
>21917913;First_Filter=PASSED;Last_filter=FAILED
>21894208;First_Filter=PASSED;Last_filter=FAILED
>21882343;First_Filter=PASSED;Last_filter=PASSED
>21880982;First_Filter=PASSED;Last_filter=FAILED
>21875872;First_Filter=PASSED;Last_filter=FAILED
>21875380;First_Filter=PASSED;Last_filter=FAILED
>21872684;First_Filter=PASSED;Last_filter=FAILED
>21868195;First_Filter=PASSED;Last_filter=FAILED
>21864265;First_Filter=PASSED;Last_filter=FAILED
>21860649;First_Filter=PASSED;Last_filter=FAILED
>21849682;First_Filter=PASSED;Last_filter=FAILED
>21844114;First_Filter=PASSED;Last_filter=PASSED
>21840425;First_Filter=PASSED;Last_filter=FAILED
>21830207;First_Filter=PASSED;Last_filter=FAILED
>21813769;First_Filter=PASSED;Last_filter=FAILED
>21805174;First_Filter=PASSED;Last_filter=FAILED
>21799149;First_Filter=PASSED;Last_filter=FAILED
>21797859;First_Filter=PASSED;Last_filter=FAILED
>21793797;First_Filter=PASSED;Last_filter=FAILED
>21793795;First_Filter=PASSED;Last_filter=FAILED
>21776330;First_Filter=PASSED;Last_filter=FAILED
>21757414;First_Filter=FAILED;Last_filter=PASSED
>21753147;First_Filter=PASSED;Last_filter=FAILED
>21752714;First_Filter=PASSED;Last_filter=FAILED
>21744266;First_Filter=PASSED;Last_filter=FAILED
>21722503;First_Filter=PASSED;Last_filter=FAILED
>21720245;First_Filter=PASSED;Last_filter=FAILED
>21716914;First_Filter=PASSED;Last_filter=FAILED
>21705624;First_Filter=PASSED;Last_filter=FAILED
>21670392;First_Filter=PASSED;Last_filter=PASSED
>21632208;First_Filter=PASSED;Last_filter=FAILED
>21631571;First_Filter=PASSED;Last_filter=FAILED
>21622776;First_Filter=PASSED;Last_filter=FAILED
>21621000;First_Filter=PASSED;Last_filter=FAILED
>21619949;First_Filter=PASSED;Last_filter=PASSED
>21602271;First_Filter=PASSED;Last_filter=FAILED
>21591573;First_Filter=PASSED;Last_filter=FAILED
>21586522;First_Filter=PASSED;Last_filter=FAILED
>21586442;First_Filter=PASSED;Last_filter=FAILED
>21562017;First_Filter=PASSED;Last_filter=FAILED
>21510462;First_Filter=PASSED;Last_filter=FAILED
>21497601;First_Filter=PASSED;Last_filter=FAILED
>21468147;First_Filter=PASSED;Last_filter=FAILED
>21460598;First_Filter=PASSED;Last_filter=FAILED
>21445332;First_Filter=PASSED;Last_filter=FAILED
>21427136;First_Filter=PASSED;Last_filter=FAILED
>21395509;First_Filter=PASSED;Last_filter=FAILED
>21389263;First_Filter=PASSED;Last_filter=FAILED
>21376533;First_Filter=PASSED;Last_filter=FAILED
>21372199;First_Filter=PASSED;Last_filter=FAILED
>21357255;First_Filter=PASSED;Last_filter=FAILED
>21350095;First_Filter=PASSED;Last_filter=FAILED
>21339222;First_Filter=PASSED;Last_filter=FAILED
>21341259;First_Filter=PASSED;Last_filter=FAILED
>21335401;First_Filter=PASSED;Last_filter=FAILED
>21333645;First_Filter=PASSED;Last_filter=FAILED
>21320038;First_Filter=PASSED;Last_filter=FAILED
>21312323;First_Filter=PASSED;Last_filter=FAILED
>21312191;First_Filter=PASSED;Last_filter=FAILED
>21287547;First_Filter=PASSED;Last_filter=FAILED
>21287295;First_Filter=PASSED;Last_filter=FAILED
>21278068;First_Filter=PASSED;Last_filter=FAILED
>25984095;First_Filter=PASSED;Last_filter=FAILED
>21272677;First_Filter=PASSED;Last_filter=FAILED
>21268022;First_Filter=PASSED;Last_filter=FAILED
>21250838;First_Filter=PASSED;Last_filter=FAILED
>21231894;First_Filter=PASSED;Last_filter=FAILED
>21231893;First_Filter=PASSED;Last_filter=FAILED
>21231891;First_Filter=PASSED;Last_filter=FAILED
>21224014;First_Filter=PASSED;Last_filter=FAILED
>21221683;First_Filter=PASSED;Last_filter=FAILED
>21216131;First_Filter=PASSED;Last_filter=FAILED
>21192791;First_Filter=PASSED;Last_filter=FAILED
>21157645;First_Filter=PASSED;Last_filter=FAILED
>21138982;First_Filter=PASSED;Last_filter=FAILED
>21135166;First_Filter=PASSED;Last_filter=FAILED
>21127874;First_Filter=PASSED;Last_filter=FAILED
>21094032;First_Filter=PASSED;Last_filter=FAILED
>21078406;First_Filter=PASSED;Last_filter=FAILED
>20976416;First_Filter=PASSED;Last_filter=FAILED
>20973769;First_Filter=PASSED;Last_filter=FAILED
>20972946;First_Filter=PASSED;Last_filter=FAILED
>20970975;First_Filter=PASSED;Last_filter=FAILED
>20963181;First_Filter=PASSED;Last_filter=FAILED
>20954187;First_Filter=PASSED;Last_filter=FAILED
>20941620;First_Filter=PASSED;Last_filter=FAILED
>20934910;First_Filter=PASSED;Last_filter=FAILED
>20886024;First_Filter=PASSED;Last_filter=FAILED
>20870568;First_Filter=PASSED;Last_filter=FAILED
>20859222;First_Filter=PASSED;Last_filter=FAILED
>20844193;First_Filter=PASSED;Last_filter=FAILED
>20828249;First_Filter=PASSED;Last_filter=FAILED
>20817127;First_Filter=PASSED;Last_filter=FAILED
>20810985;First_Filter=PASSED;Last_filter=FAILED
>20808306;First_Filter=PASSED;Last_filter=FAILED
>20805563;First_Filter=PASSED;Last_filter=PASSED
>20802013;First_Filter=PASSED;Last_filter=FAILED
>20705491;First_Filter=PASSED;Last_filter=FAILED
>20701456;First_Filter=PASSED;Last_filter=FAILED
>20699234;First_Filter=PASSED;Last_filter=FAILED
>20695768;First_Filter=PASSED;Last_filter=FAILED
>20695766;First_Filter=PASSED;Last_filter=FAILED
>20682181;First_Filter=PASSED;Last_filter=FAILED
>20676786;First_Filter=PASSED;Last_filter=FAILED
>20671926;First_Filter=PASSED;Last_filter=FAILED
>20646348;First_Filter=PASSED;Last_filter=FAILED
>20644481;First_Filter=PASSED;Last_filter=FAILED
>20643529;First_Filter=PASSED;Last_filter=PASSED
>20638240;First_Filter=PASSED;Last_filter=FAILED
>20627790;First_Filter=PASSED;Last_filter=FAILED
>20625488;First_Filter=PASSED;Last_filter=FAILED
>20589715;First_Filter=PASSED;Last_filter=FAILED
>20556377;First_Filter=PASSED;Last_filter=FAILED
>20530521;First_Filter=PASSED;Last_filter=PASSED
>20526365;First_Filter=PASSED;Last_filter=FAILED
>20510730;First_Filter=PASSED;Last_filter=FAILED
>20506527;First_Filter=PASSED;Last_filter=FAILED
>20506216;First_Filter=PASSED;Last_filter=FAILED
>20500682;First_Filter=PASSED;Last_filter=FAILED
>20483768;First_Filter=PASSED;Last_filter=FAILED
>20479222;First_Filter=PASSED;Last_filter=FAILED
>20478074;First_Filter=PASSED;Last_filter=FAILED
>20465564;First_Filter=PASSED;Last_filter=PASSED
>20458333;First_Filter=PASSED;Last_filter=FAILED
>20457279;First_Filter=PASSED;Last_filter=FAILED
>20431553;First_Filter=PASSED;Last_filter=FAILED
>20421881;First_Filter=PASSED;Last_filter=FAILED
>20417969;First_Filter=PASSED;Last_filter=PASSED
>20415846;First_Filter=PASSED;Last_filter=FAILED
>20414206;First_Filter=PASSED;Last_filter=FAILED
>20400961;First_Filter=PASSED;Last_filter=FAILED
>20374380;First_Filter=PASSED;Last_filter=FAILED
>20361524;First_Filter=PASSED;Last_filter=FAILED
>20236834;First_Filter=PASSED;Last_filter=FAILED
>20224770;First_Filter=PASSED;Last_filter=FAILED
>20223638;First_Filter=PASSED;Last_filter=FAILED
>20202594;First_Filter=PASSED;Last_filter=FAILED
>20197682;First_Filter=PASSED;Last_filter=FAILED
>20192997;First_Filter=PASSED;Last_filter=FAILED
>20187705;First_Filter=PASSED;Last_filter=FAILED
>20171594;First_Filter=PASSED;Last_filter=FAILED
>20166876;First_Filter=PASSED;Last_filter=PASSED
>20145055;First_Filter=PASSED;Last_filter=FAILED
>20144912;First_Filter=PASSED;Last_filter=FAILED
>20144911;First_Filter=PASSED;Last_filter=FAILED
>20131292;First_Filter=PASSED;Last_filter=FAILED
>20131288;First_Filter=PASSED;Last_filter=FAILED
>20119843;First_Filter=PASSED;Last_filter=FAILED
>20107814;First_Filter=FAILED;Last_filter=FAILED
>20102311;First_Filter=PASSED;Last_filter=FAILED
>20061717;First_Filter=PASSED;Last_filter=FAILED
>19995748;First_Filter=PASSED;Last_filter=FAILED
>20046868;First_Filter=PASSED;Last_filter=FAILED
>21428180;First_Filter=PASSED;Last_filter=FAILED
>20040529;First_Filter=PASSED;Last_filter=FAILED
>20039395;First_Filter=PASSED;Last_filter=PASSED
>20038519;First_Filter=PASSED;Last_filter=FAILED
>20014977;First_Filter=PASSED;Last_filter=FAILED
>20014976;First_Filter=PASSED;Last_filter=FAILED
>20014960;First_Filter=PASSED;Last_filter=FAILED
>20014959;First_Filter=PASSED;Last_filter=FAILED
>20005534;First_Filter=PASSED;Last_filter=FAILED
>20001666;First_Filter=PASSED;Last_filter=FAILED
>20001422;First_Filter=PASSED;Last_filter=FAILED
>20001421;First_Filter=PASSED;Last_filter=FAILED
>19944565;First_Filter=PASSED;Last_filter=FAILED
>19937157;First_Filter=PASSED;Last_filter=FAILED
>19919882;First_Filter=PASSED;Last_filter=FAILED
>19918775;First_Filter=PASSED;Last_filter=FAILED
>19918056;First_Filter=PASSED;Last_filter=FAILED
>19906791;First_Filter=PASSED;Last_filter=FAILED
>19896418;First_Filter=PASSED;Last_filter=FAILED
>19895895;First_Filter=PASSED;Last_filter=FAILED
>19854711;First_Filter=PASSED;Last_filter=FAILED
>19853033;First_Filter=PASSED;Last_filter=PASSED
>19851769;First_Filter=PASSED;Last_filter=FAILED
>19850655;First_Filter=PASSED;Last_filter=FAILED
>19845477;First_Filter=PASSED;Last_filter=PASSED
>19838329;First_Filter=PASSED;Last_filter=FAILED
>19819350;First_Filter=PASSED;Last_filter=FAILED
>19811298;First_Filter=PASSED;Last_filter=FAILED
>19811290;First_Filter=PASSED;Last_filter=FAILED
>19811279;First_Filter=PASSED;Last_filter=FAILED
>19811278;First_Filter=PASSED;Last_filter=FAILED
>19811276;First_Filter=PASSED;Last_filter=FAILED
>19811274;First_Filter=PASSED;Last_filter=FAILED
>19811273;First_Filter=PASSED;Last_filter=FAILED
>19811272;First_Filter=PASSED;Last_filter=FAILED
>19811271;First_Filter=PASSED;Last_filter=FAILED
>19811269;First_Filter=PASSED;Last_filter=FAILED
>19811267;First_Filter=PASSED;Last_filter=FAILED
>19811263;First_Filter=PASSED;Last_filter=FAILED
>19811255;First_Filter=PASSED;Last_filter=FAILED
>19808788;First_Filter=PASSED;Last_filter=FAILED
>19794494;First_Filter=PASSED;Last_filter=FAILED
>19779028;First_Filter=PASSED;Last_filter=FAILED
>19772836;First_Filter=PASSED;Last_filter=FAILED
>19762394;First_Filter=PASSED;Last_filter=PASSED
>19762385;First_Filter=PASSED;Last_filter=FAILED
>19758787;First_Filter=PASSED;Last_filter=FAILED
>19758166;First_Filter=PASSED;Last_filter=PASSED
>19758164;First_Filter=PASSED;Last_filter=FAILED
>19747114;First_Filter=PASSED;Last_filter=FAILED
>19736466;First_Filter=PASSED;Last_filter=FAILED
>19703007;First_Filter=PASSED;Last_filter=FAILED
>19699150;First_Filter=PASSED;Last_filter=PASSED
>19697587;First_Filter=PASSED;Last_filter=FAILED
>19672595;First_Filter=PASSED;Last_filter=FAILED
>19659768;First_Filter=PASSED;Last_filter=FAILED
>19657771;First_Filter=PASSED;Last_filter=FAILED
>19657770;First_Filter=PASSED;Last_filter=FAILED
>19633559;First_Filter=PASSED;Last_filter=FAILED
>19626489;First_Filter=PASSED;Last_filter=FAILED
>19625100;First_Filter=PASSED;Last_filter=FAILED
>19604260;First_Filter=PASSED;Last_filter=FAILED
>19591008;First_Filter=PASSED;Last_filter=FAILED
>19570829;First_Filter=PASSED;Last_filter=FAILED
>19555204;First_Filter=PASSED;Last_filter=FAILED
>19551149;First_Filter=PASSED;Last_filter=FAILED
>19547978;First_Filter=PASSED;Last_filter=FAILED
>19507476;First_Filter=FAILED;Last_filter=FAILED
>19479860;First_Filter=PASSED;Last_filter=PASSED
>19479824;First_Filter=PASSED;Last_filter=FAILED
>19464849;First_Filter=PASSED;Last_filter=FAILED
>19423430;First_Filter=PASSED;Last_filter=FAILED
>19404301;First_Filter=PASSED;Last_filter=FAILED
>20635958;First_Filter=PASSED;Last_filter=FAILED
>19395456;First_Filter=PASSED;Last_filter=FAILED
>19393490;First_Filter=PASSED;Last_filter=FAILED
>19360412;First_Filter=PASSED;Last_filter=FAILED
>19347604;First_Filter=PASSED;Last_filter=FAILED
>19335730;First_Filter=PASSED;Last_filter=FAILED
>19301203;First_Filter=PASSED;Last_filter=FAILED
>19276297;First_Filter=PASSED;Last_filter=PASSED
>19272186;First_Filter=PASSED;Last_filter=FAILED
>19247800;First_Filter=PASSED;Last_filter=FAILED
>19212346;First_Filter=PASSED;Last_filter=FAILED
>19210867;First_Filter=PASSED;Last_filter=FAILED
>19208603;First_Filter=PASSED;Last_filter=FAILED
>19173720;First_Filter=PASSED;Last_filter=FAILED
>19167523;First_Filter=PASSED;Last_filter=FAILED
>19156553;First_Filter=PASSED;Last_filter=FAILED
>19151116;First_Filter=PASSED;Last_filter=FAILED
>19147182;First_Filter=PASSED;Last_filter=FAILED
>19144874;First_Filter=PASSED;Last_filter=FAILED
>19127456;First_Filter=PASSED;Last_filter=FAILED
>19100952;First_Filter=PASSED;Last_filter=PASSED
>19075790;First_Filter=PASSED;Last_filter=FAILED
>19075293;First_Filter=PASSED;Last_filter=FAILED
>19074168;First_Filter=PASSED;Last_filter=FAILED
>19029274;First_Filter=PASSED;Last_filter=PASSED
>19028607;First_Filter=PASSED;Last_filter=FAILED
>19021012;First_Filter=PASSED;Last_filter=PASSED
>19006208;First_Filter=PASSED;Last_filter=FAILED
>19005880;First_Filter=PASSED;Last_filter=FAILED
>19005878;First_Filter=PASSED;Last_filter=FAILED
>18985367;First_Filter=PASSED;Last_filter=FAILED
>18973821;First_Filter=PASSED;Last_filter=FAILED
>18973750;First_Filter=PASSED;Last_filter=FAILED
>18958753;First_Filter=PASSED;Last_filter=FAILED
>18949671;First_Filter=PASSED;Last_filter=FAILED
>18937793;First_Filter=PASSED;Last_filter=FAILED
>18849143;First_Filter=PASSED;Last_filter=FAILED
>18817829;First_Filter=PASSED;Last_filter=FAILED
>18811695;First_Filter=PASSED;Last_filter=FAILED
>18790092;First_Filter=PASSED;Last_filter=FAILED
>18779924;First_Filter=PASSED;Last_filter=FAILED
>20300300;First_Filter=PASSED;Last_filter=FAILED
>18723131;First_Filter=PASSED;Last_filter=FAILED
>18723130;First_Filter=PASSED;Last_filter=FAILED
>18722559;First_Filter=PASSED;Last_filter=FAILED
>18716655;First_Filter=PASSED;Last_filter=PASSED
>18714040;First_Filter=PASSED;Last_filter=PASSED
>18708168;First_Filter=PASSED;Last_filter=FAILED
>18706081;First_Filter=PASSED;Last_filter=FAILED
>18704765;First_Filter=PASSED;Last_filter=FAILED
>18696130;First_Filter=PASSED;Last_filter=FAILED
>18650065;First_Filter=PASSED;Last_filter=FAILED
>18644972;First_Filter=PASSED;Last_filter=FAILED
>18636122;First_Filter=PASSED;Last_filter=FAILED
>18625648;First_Filter=PASSED;Last_filter=FAILED
>18606711;First_Filter=PASSED;Last_filter=FAILED
>18606253;First_Filter=PASSED;Last_filter=FAILED
>18601998;First_Filter=PASSED;Last_filter=PASSED
>18592142;First_Filter=PASSED;Last_filter=FAILED
>18577409;First_Filter=PASSED;Last_filter=FAILED
>18576316;First_Filter=PASSED;Last_filter=FAILED
>18566449;First_Filter=PASSED;Last_filter=FAILED
>18562305;First_Filter=PASSED;Last_filter=FAILED
>18559452;First_Filter=PASSED;Last_filter=FAILED
>18549931;First_Filter=FAILED;Last_filter=FAILED
>18523434;First_Filter=PASSED;Last_filter=PASSED
>18514033;First_Filter=PASSED;Last_filter=FAILED
>18511235;First_Filter=PASSED;Last_filter=FAILED
>18508495;First_Filter=PASSED;Last_filter=FAILED
>18499707;First_Filter=PASSED;Last_filter=FAILED
>18490420;First_Filter=PASSED;Last_filter=FAILED
>18490410;First_Filter=PASSED;Last_filter=FAILED
>18486925;First_Filter=PASSED;Last_filter=FAILED
>18474519;First_Filter=PASSED;Last_filter=FAILED
>18438846;First_Filter=PASSED;Last_filter=FAILED
>18432410;First_Filter=PASSED;Last_filter=FAILED
>18432409;First_Filter=PASSED;Last_filter=FAILED
>18409535;First_Filter=FAILED;Last_filter=FAILED
>18406216;First_Filter=PASSED;Last_filter=PASSED
>18404362;First_Filter=PASSED;Last_filter=FAILED
>18383384;First_Filter=PASSED;Last_filter=PASSED
>18383373;First_Filter=PASSED;Last_filter=FAILED
>18375534;First_Filter=PASSED;Last_filter=FAILED
>18373953;First_Filter=FAILED;Last_filter=FAILED
>18362174;First_Filter=PASSED;Last_filter=FAILED
>18275831;First_Filter=FAILED;Last_filter=FAILED
>18262286;First_Filter=FAILED;Last_filter=FAILED
>18234256;First_Filter=FAILED;Last_filter=FAILED
>18226185;First_Filter=PASSED;Last_filter=PASSED
>18195142;First_Filter=PASSED;Last_filter=FAILED
>18194728;First_Filter=PASSED;Last_filter=FAILED
>18191541;First_Filter=PASSED;Last_filter=FAILED
>18190887;First_Filter=PASSED;Last_filter=FAILED
>18190879;First_Filter=PASSED;Last_filter=FAILED
>18182444;First_Filter=PASSED;Last_filter=FAILED
>18182380;First_Filter=PASSED;Last_filter=FAILED
>18178846;First_Filter=PASSED;Last_filter=FAILED
>18176871;First_Filter=PASSED;Last_filter=FAILED
