big data;artificial intelligence;autoimmunity;Sjogren;RA;SLE;lupus;machine learning;modelisation
Total_number_of_articles;44077
>15299557;First_Filter=FAILED;Last_filter=FAILED
>8347725;First_Filter=FAILED;Last_filter=FAILED
>8324058;First_Filter=FAILED;Last_filter=FAILED
>8218535;First_Filter=FAILED;Last_filter=FAILED
>7584375;First_Filter=FAILED;Last_filter=FAILED
>7584372;First_Filter=FAILED;Last_filter=FAILED
>7584366;First_Filter=FAILED;Last_filter=FAILED
>7584349;First_Filter=FAILED;Last_filter=FAILED
>7584336;First_Filter=FAILED;Last_filter=FAILED
>7584335;First_Filter=FAILED;Last_filter=FAILED
>7584324;First_Filter=FAILED;Last_filter=FAILED
>1454814;First_Filter=FAILED;Last_filter=FAILED
>1480619;First_Filter=FAILED;Last_filter=FAILED
>1644501;First_Filter=FAILED;Last_filter=FAILED
>1290938;First_Filter=FAILED;Last_filter=FAILED
>1818094;First_Filter=FAILED;Last_filter=FAILED
>1747822;First_Filter=FAILED;Last_filter=FAILED
>1881272;First_Filter=FAILED;Last_filter=FAILED
>1881268;First_Filter=FAILED;Last_filter=FAILED
>1807621;First_Filter=FAILED;Last_filter=FAILED
>2220680;First_Filter=FAILED;Last_filter=FAILED
>2191729;First_Filter=FAILED;Last_filter=FAILED
>16812604;First_Filter=FAILED;Last_filter=FAILED
>3060095;First_Filter=FAILED;Last_filter=FAILED
>3166674;First_Filter=FAILED;Last_filter=FAILED
>3184890;First_Filter=FAILED;Last_filter=FAILED
>3234347;First_Filter=FAILED;Last_filter=FAILED
>3320685;First_Filter=FAILED;Last_filter=FAILED
>3949342;First_Filter=FAILED;Last_filter=FAILED
>3512161;First_Filter=FAILED;Last_filter=FAILED
>3853974;First_Filter=FAILED;Last_filter=FAILED
>3839688;First_Filter=FAILED;Last_filter=FAILED
>6594968;First_Filter=FAILED;Last_filter=FAILED
>14240102;First_Filter=FAILED;Last_filter=FAILED
>28742391;First_Filter=PASSED;Last_filter=FAILED
>27716393;First_Filter=PASSED;Last_filter=FAILED
>26484752;First_Filter=PASSED;Last_filter=FAILED
>26252659;First_Filter=PASSED;Last_filter=FAILED
>25704374;First_Filter=PASSED;Last_filter=FAILED
>25582642;First_Filter=PASSED;Last_filter=FAILED
>25559176;First_Filter=PASSED;Last_filter=FAILED
>24252284;First_Filter=PASSED;Last_filter=FAILED
>23923879;First_Filter=PASSED;Last_filter=FAILED
>17646345;First_Filter=FAILED;Last_filter=FAILED
>17605807;First_Filter=FAILED;Last_filter=FAILED
>17518765;First_Filter=FAILED;Last_filter=FAILED
>14504937;First_Filter=FAILED;Last_filter=FAILED
>11733172;First_Filter=FAILED;Last_filter=FAILED
>8790629;First_Filter=FAILED;Last_filter=FAILED
>29297959;First_Filter=PASSED;Last_filter=FAILED
>29245125;First_Filter=PASSED;Last_filter=FAILED
>29223133;First_Filter=PASSED;Last_filter=FAILED
>29209436;First_Filter=PASSED;Last_filter=FAILED
>29191716;First_Filter=PASSED;Last_filter=FAILED
>29191572;First_Filter=PASSED;Last_filter=FAILED
>29149928;First_Filter=PASSED;Last_filter=FAILED
>29057505;First_Filter=PASSED;Last_filter=FAILED
>28974417;First_Filter=PASSED;Last_filter=FAILED
>28965771;First_Filter=PASSED;Last_filter=FAILED
>28916403;First_Filter=PASSED;Last_filter=FAILED
>28727987;First_Filter=PASSED;Last_filter=PASSED
>28686485;First_Filter=PASSED;Last_filter=FAILED
>28665757;First_Filter=PASSED;Last_filter=FAILED
>28507188;First_Filter=PASSED;Last_filter=FAILED
>28478104;First_Filter=PASSED;Last_filter=FAILED
>28465508;First_Filter=PASSED;Last_filter=PASSED
>28411165;First_Filter=PASSED;Last_filter=FAILED
>28330683;First_Filter=PASSED;Last_filter=FAILED
>28242618;First_Filter=PASSED;Last_filter=FAILED
>28202919;First_Filter=PASSED;Last_filter=FAILED
>28142222;First_Filter=PASSED;Last_filter=FAILED
>28093418;First_Filter=PASSED;Last_filter=FAILED
>28042126;First_Filter=PASSED;Last_filter=FAILED
>27998016;First_Filter=PASSED;Last_filter=FAILED
>27965259;First_Filter=PASSED;Last_filter=FAILED
>27883186;First_Filter=PASSED;Last_filter=FAILED
>27810512;First_Filter=PASSED;Last_filter=FAILED
>27491564;First_Filter=PASSED;Last_filter=FAILED
>27717092;First_Filter=PASSED;Last_filter=FAILED
>27672125;First_Filter=PASSED;Last_filter=FAILED
>27640316;First_Filter=PASSED;Last_filter=FAILED
>27639836;First_Filter=PASSED;Last_filter=PASSED
>27637319;First_Filter=PASSED;Last_filter=FAILED
>27609500;First_Filter=PASSED;Last_filter=FAILED
>27567226;First_Filter=PASSED;Last_filter=FAILED
>27431348;First_Filter=PASSED;Last_filter=FAILED
>27423911;First_Filter=PASSED;Last_filter=FAILED
>27421224;First_Filter=PASSED;Last_filter=PASSED
>27421217;First_Filter=PASSED;Last_filter=FAILED
>27417999;First_Filter=PASSED;Last_filter=FAILED
>27352977;First_Filter=PASSED;Last_filter=PASSED
>27259330;First_Filter=PASSED;Last_filter=FAILED
>27226091;First_Filter=PASSED;Last_filter=FAILED
>27222785;First_Filter=PASSED;Last_filter=FAILED
>27149461;First_Filter=PASSED;Last_filter=FAILED
>27045581;First_Filter=PASSED;Last_filter=FAILED
>27021335;First_Filter=PASSED;Last_filter=FAILED
>26857698;First_Filter=PASSED;Last_filter=FAILED
>26827908;First_Filter=PASSED;Last_filter=FAILED
>26496263;First_Filter=PASSED;Last_filter=FAILED
>26440590;First_Filter=PASSED;Last_filter=FAILED
>26420575;First_Filter=PASSED;Last_filter=FAILED
>26380101;First_Filter=PASSED;Last_filter=FAILED
>26343329;First_Filter=PASSED;Last_filter=PASSED
>26338037;First_Filter=PASSED;Last_filter=FAILED
>26330346;First_Filter=PASSED;Last_filter=FAILED
>26297901;First_Filter=PASSED;Last_filter=FAILED
>26286991;First_Filter=PASSED;Last_filter=PASSED
>26253095;First_Filter=PASSED;Last_filter=FAILED
>26162715;First_Filter=PASSED;Last_filter=FAILED
>26034044;First_Filter=PASSED;Last_filter=FAILED
>25956352;First_Filter=PASSED;Last_filter=FAILED
>25941062;First_Filter=PASSED;Last_filter=FAILED
>25906316;First_Filter=PASSED;Last_filter=FAILED
>25906094;First_Filter=PASSED;Last_filter=FAILED
>25847253;First_Filter=PASSED;Last_filter=FAILED
>25845745;First_Filter=PASSED;Last_filter=FAILED
>25813870;First_Filter=PASSED;Last_filter=FAILED
>25801806;First_Filter=PASSED;Last_filter=PASSED
>25736367;First_Filter=PASSED;Last_filter=FAILED
>25727287;First_Filter=PASSED;Last_filter=PASSED
>25682089;First_Filter=PASSED;Last_filter=FAILED
>25670931;First_Filter=PASSED;Last_filter=FAILED
>25636536;First_Filter=PASSED;Last_filter=FAILED
>25582848;First_Filter=PASSED;Last_filter=FAILED
>25581706;First_Filter=PASSED;Last_filter=PASSED
>25557346;First_Filter=PASSED;Last_filter=FAILED
>25542479;First_Filter=PASSED;Last_filter=FAILED
>25510945;First_Filter=PASSED;Last_filter=FAILED
>25500159;First_Filter=PASSED;Last_filter=FAILED
>25455603;First_Filter=PASSED;Last_filter=FAILED
>25447050;First_Filter=PASSED;Last_filter=PASSED
>25248476;First_Filter=PASSED;Last_filter=PASSED
>25171914;First_Filter=PASSED;Last_filter=FAILED
>25128511;First_Filter=PASSED;Last_filter=FAILED
>25098478;First_Filter=PASSED;Last_filter=FAILED
>25098472;First_Filter=PASSED;Last_filter=FAILED
>25088457;First_Filter=PASSED;Last_filter=FAILED
>25081899;First_Filter=PASSED;Last_filter=FAILED
>25044476;First_Filter=PASSED;Last_filter=FAILED
>24977661;First_Filter=PASSED;Last_filter=FAILED
>24907930;First_Filter=PASSED;Last_filter=FAILED
>24774584;First_Filter=PASSED;Last_filter=FAILED
>24720552;First_Filter=PASSED;Last_filter=FAILED
>24687183;First_Filter=PASSED;Last_filter=FAILED
>24673429;First_Filter=PASSED;Last_filter=FAILED
>24637076;First_Filter=PASSED;Last_filter=FAILED
>24576620;First_Filter=PASSED;Last_filter=FAILED
>24500411;First_Filter=PASSED;Last_filter=FAILED
>24485155;First_Filter=PASSED;Last_filter=PASSED
>24467766;First_Filter=PASSED;Last_filter=FAILED
>24460798;First_Filter=PASSED;Last_filter=FAILED
>24397962;First_Filter=PASSED;Last_filter=FAILED
>24385203;First_Filter=PASSED;Last_filter=FAILED
>24379616;First_Filter=PASSED;Last_filter=FAILED
>24268698;First_Filter=FAILED;Last_filter=FAILED
>24126457;First_Filter=PASSED;Last_filter=FAILED
>23991016;First_Filter=PASSED;Last_filter=FAILED
>23968620;First_Filter=PASSED;Last_filter=FAILED
>23860189;First_Filter=PASSED;Last_filter=FAILED
>23837848;First_Filter=PASSED;Last_filter=FAILED
>23812327;First_Filter=PASSED;Last_filter=FAILED
>23803677;First_Filter=PASSED;Last_filter=FAILED
>23701206;First_Filter=PASSED;Last_filter=FAILED
>23684701;First_Filter=PASSED;Last_filter=FAILED
>23684423;First_Filter=PASSED;Last_filter=FAILED
>23583982;First_Filter=PASSED;Last_filter=FAILED
>23541481;First_Filter=PASSED;Last_filter=FAILED
>23518639;First_Filter=PASSED;Last_filter=FAILED
>23460159;First_Filter=PASSED;Last_filter=FAILED
>23264337;First_Filter=PASSED;Last_filter=FAILED
>23233614;First_Filter=PASSED;Last_filter=FAILED
>23204033;First_Filter=PASSED;Last_filter=FAILED
>23176380;First_Filter=PASSED;Last_filter=PASSED
>23129761;First_Filter=PASSED;Last_filter=FAILED
>22927248;First_Filter=PASSED;Last_filter=FAILED
>22841415;First_Filter=PASSED;Last_filter=FAILED
>22465972;First_Filter=PASSED;Last_filter=FAILED
>22424783;First_Filter=PASSED;Last_filter=FAILED
>22336078;First_Filter=PASSED;Last_filter=FAILED
>22146604;First_Filter=PASSED;Last_filter=FAILED
>21716914;First_Filter=PASSED;Last_filter=FAILED
>21369848;First_Filter=PASSED;Last_filter=FAILED
>21172862;First_Filter=PASSED;Last_filter=FAILED
>21131699;First_Filter=PASSED;Last_filter=FAILED
>20962324;First_Filter=PASSED;Last_filter=FAILED
>20946951;First_Filter=PASSED;Last_filter=PASSED
>20508050;First_Filter=PASSED;Last_filter=FAILED
>20488664;First_Filter=PASSED;Last_filter=FAILED
>20472592;First_Filter=PASSED;Last_filter=FAILED
>20457279;First_Filter=PASSED;Last_filter=FAILED
>20435499;First_Filter=PASSED;Last_filter=FAILED
>19911311;First_Filter=PASSED;Last_filter=PASSED
>19838329;First_Filter=PASSED;Last_filter=FAILED
>19506133;First_Filter=PASSED;Last_filter=FAILED
>19466616;First_Filter=PASSED;Last_filter=FAILED
>19153345;First_Filter=PASSED;Last_filter=FAILED
>19032782;First_Filter=PASSED;Last_filter=FAILED
>18756337;First_Filter=PASSED;Last_filter=FAILED
>18509092;First_Filter=PASSED;Last_filter=FAILED
>18372356;First_Filter=PASSED;Last_filter=FAILED
>18195142;First_Filter=PASSED;Last_filter=FAILED
>18176871;First_Filter=PASSED;Last_filter=FAILED
>18044156;First_Filter=FAILED;Last_filter=FAILED
>17999834;First_Filter=PASSED;Last_filter=FAILED
>17928069;First_Filter=FAILED;Last_filter=FAILED
>17873760;First_Filter=PASSED;Last_filter=FAILED
>17582468;First_Filter=FAILED;Last_filter=FAILED
>17453709;First_Filter=FAILED;Last_filter=FAILED
>17437500;First_Filter=FAILED;Last_filter=FAILED
>17435839;First_Filter=FAILED;Last_filter=FAILED
>17004542;First_Filter=FAILED;Last_filter=FAILED
>16391371;First_Filter=FAILED;Last_filter=FAILED
>16081683;First_Filter=FAILED;Last_filter=FAILED
>15672709;First_Filter=FAILED;Last_filter=FAILED
>15589046;First_Filter=FAILED;Last_filter=FAILED
>15103252;First_Filter=FAILED;Last_filter=FAILED
>14996783;First_Filter=FAILED;Last_filter=FAILED
>14600656;First_Filter=FAILED;Last_filter=FAILED
>12960481;First_Filter=FAILED;Last_filter=PASSED
>12920693;First_Filter=FAILED;Last_filter=FAILED
>12723199;First_Filter=FAILED;Last_filter=FAILED
>12163455;First_Filter=FAILED;Last_filter=PASSED
>12003373;First_Filter=FAILED;Last_filter=FAILED
>11995803;First_Filter=FAILED;Last_filter=FAILED
>11875835;First_Filter=FAILED;Last_filter=FAILED
>11589911;First_Filter=FAILED;Last_filter=FAILED
>11357893;First_Filter=FAILED;Last_filter=FAILED
>11252944;First_Filter=FAILED;Last_filter=FAILED
>11190876;First_Filter=FAILED;Last_filter=FAILED
>11141640;First_Filter=FAILED;Last_filter=FAILED
>10622558;First_Filter=FAILED;Last_filter=FAILED
>10599323;First_Filter=FAILED;Last_filter=FAILED
>9498704;First_Filter=FAILED;Last_filter=FAILED
>9467439;First_Filter=FAILED;Last_filter=FAILED
>8815861;First_Filter=FAILED;Last_filter=FAILED
>7517508;First_Filter=FAILED;Last_filter=FAILED
>7749039;First_Filter=FAILED;Last_filter=FAILED
>1468597;First_Filter=FAILED;Last_filter=FAILED
>3297128;First_Filter=FAILED;Last_filter=FAILED
>6602176;First_Filter=FAILED;Last_filter=FAILED
>29359591;First_Filter=PASSED;Last_filter=PASSED
>29358919;First_Filter=PASSED;Last_filter=PASSED
>29327326;First_Filter=PASSED;Last_filter=FAILED
>29326703;First_Filter=PASSED;Last_filter=PASSED
>29312834;First_Filter=PASSED;Last_filter=FAILED
>29302207;First_Filter=PASSED;Last_filter=FAILED
>29293383;First_Filter=PASSED;Last_filter=FAILED
>29288368;First_Filter=PASSED;Last_filter=FAILED
>29287593;First_Filter=PASSED;Last_filter=FAILED
>29278672;First_Filter=PASSED;Last_filter=FAILED
>29273071;First_Filter=PASSED;Last_filter=FAILED
>29267905;First_Filter=PASSED;Last_filter=FAILED
>29267515;First_Filter=PASSED;Last_filter=FAILED
>29266801;First_Filter=PASSED;Last_filter=FAILED
>29245178;First_Filter=PASSED;Last_filter=FAILED
>29237149;First_Filter=PASSED;Last_filter=FAILED
>29230505;First_Filter=PASSED;Last_filter=FAILED
>29226727;First_Filter=PASSED;Last_filter=FAILED
>29221598;First_Filter=PASSED;Last_filter=FAILED
>29221596;First_Filter=PASSED;Last_filter=FAILED
>29221595;First_Filter=PASSED;Last_filter=FAILED
>29212384;First_Filter=PASSED;Last_filter=FAILED
>29181736;First_Filter=PASSED;Last_filter=FAILED
>29155234;First_Filter=PASSED;Last_filter=FAILED
>29148561;First_Filter=PASSED;Last_filter=FAILED
>29136635;First_Filter=PASSED;Last_filter=FAILED
>29128424;First_Filter=PASSED;Last_filter=FAILED
>29121412;First_Filter=PASSED;Last_filter=FAILED
>29118439;First_Filter=PASSED;Last_filter=FAILED
>29105307;First_Filter=PASSED;Last_filter=FAILED
>29100671;First_Filter=PASSED;Last_filter=FAILED
>29099860;First_Filter=PASSED;Last_filter=FAILED
>29075103;First_Filter=PASSED;Last_filter=FAILED
>29070531;First_Filter=PASSED;Last_filter=FAILED
>29070529;First_Filter=PASSED;Last_filter=FAILED
>29069471;First_Filter=PASSED;Last_filter=FAILED
>29039504;First_Filter=PASSED;Last_filter=FAILED
>29037903;First_Filter=PASSED;Last_filter=FAILED
>29033912;First_Filter=PASSED;Last_filter=FAILED
>29028829;First_Filter=PASSED;Last_filter=FAILED
>29017854;First_Filter=PASSED;Last_filter=FAILED
>28993780;First_Filter=PASSED;Last_filter=FAILED
>28990250;First_Filter=PASSED;Last_filter=FAILED
>28963072;First_Filter=PASSED;Last_filter=FAILED
>28957552;First_Filter=PASSED;Last_filter=FAILED
>28925718;First_Filter=PASSED;Last_filter=FAILED
>28899799;First_Filter=PASSED;Last_filter=FAILED
>28898115;First_Filter=PASSED;Last_filter=FAILED
>28874816;First_Filter=PASSED;Last_filter=FAILED
>28872680;First_Filter=PASSED;Last_filter=FAILED
>28859327;First_Filter=PASSED;Last_filter=FAILED
>28850672;First_Filter=PASSED;Last_filter=PASSED
>28801345;First_Filter=PASSED;Last_filter=FAILED
>28742141;First_Filter=PASSED;Last_filter=PASSED
>28736556;First_Filter=PASSED;Last_filter=PASSED
>28711139;First_Filter=PASSED;Last_filter=FAILED
>28687489;First_Filter=PASSED;Last_filter=PASSED
>28686532;First_Filter=PASSED;Last_filter=FAILED
>28682648;First_Filter=PASSED;Last_filter=PASSED
>28673589;First_Filter=PASSED;Last_filter=FAILED
>28650341;First_Filter=PASSED;Last_filter=FAILED
>28649674;First_Filter=PASSED;Last_filter=FAILED
>28647488;First_Filter=PASSED;Last_filter=FAILED
>28635960;First_Filter=PASSED;Last_filter=FAILED
>28624334;First_Filter=PASSED;Last_filter=FAILED
>28619676;First_Filter=PASSED;Last_filter=FAILED
>28584055;First_Filter=PASSED;Last_filter=FAILED
>28583308;First_Filter=PASSED;Last_filter=FAILED
>28567535;First_Filter=PASSED;Last_filter=FAILED
>28526580;First_Filter=PASSED;Last_filter=PASSED
>28511921;First_Filter=PASSED;Last_filter=FAILED
>28506920;First_Filter=PASSED;Last_filter=FAILED
>28500564;First_Filter=PASSED;Last_filter=FAILED
>28497350;First_Filter=PASSED;Last_filter=FAILED
>28491277;First_Filter=PASSED;Last_filter=FAILED
>28479483;First_Filter=PASSED;Last_filter=FAILED
>28463872;First_Filter=PASSED;Last_filter=FAILED
>28457528;First_Filter=PASSED;Last_filter=FAILED
>28438552;First_Filter=PASSED;Last_filter=PASSED
>28424695;First_Filter=PASSED;Last_filter=FAILED
>28421864;First_Filter=PASSED;Last_filter=FAILED
>28389388;First_Filter=PASSED;Last_filter=PASSED
>28388816;First_Filter=PASSED;Last_filter=FAILED
>28376065;First_Filter=PASSED;Last_filter=FAILED
>28373873;First_Filter=PASSED;Last_filter=FAILED
>28362874;First_Filter=PASSED;Last_filter=FAILED
>28343748;First_Filter=PASSED;Last_filter=FAILED
>28337522;First_Filter=PASSED;Last_filter=FAILED
>28321492;First_Filter=PASSED;Last_filter=FAILED
>28314855;First_Filter=PASSED;Last_filter=FAILED
>28299914;First_Filter=PASSED;Last_filter=FAILED
>28283529;First_Filter=PASSED;Last_filter=FAILED
>28283528;First_Filter=PASSED;Last_filter=FAILED
>28283514;First_Filter=PASSED;Last_filter=FAILED
>28263098;First_Filter=PASSED;Last_filter=FAILED
>28263097;First_Filter=PASSED;Last_filter=PASSED
>28250051;First_Filter=PASSED;Last_filter=PASSED
>28244020;First_Filter=PASSED;Last_filter=FAILED
>28215033;First_Filter=PASSED;Last_filter=FAILED
>28210261;First_Filter=PASSED;Last_filter=FAILED
>28182854;First_Filter=PASSED;Last_filter=FAILED
>28141917;First_Filter=PASSED;Last_filter=FAILED
>28121216;First_Filter=PASSED;Last_filter=FAILED
>28118534;First_Filter=PASSED;Last_filter=FAILED
>28110385;First_Filter=PASSED;Last_filter=FAILED
>28082047;First_Filter=PASSED;Last_filter=FAILED
>28081217;First_Filter=PASSED;Last_filter=FAILED
>28051887;First_Filter=PASSED;Last_filter=FAILED
>28010120;First_Filter=PASSED;Last_filter=FAILED
>27988432;First_Filter=PASSED;Last_filter=FAILED
>27981813;First_Filter=PASSED;Last_filter=FAILED
>27978789;First_Filter=PASSED;Last_filter=FAILED
>27974851;First_Filter=PASSED;Last_filter=FAILED
>27974664;First_Filter=PASSED;Last_filter=FAILED
>27919189;First_Filter=PASSED;Last_filter=FAILED
>27915033;First_Filter=PASSED;Last_filter=FAILED
>27914594;First_Filter=PASSED;Last_filter=FAILED
>27909437;First_Filter=PASSED;Last_filter=FAILED
>27908288;First_Filter=PASSED;Last_filter=FAILED
>27895642;First_Filter=PASSED;Last_filter=FAILED
>27855721;First_Filter=PASSED;Last_filter=FAILED
>27833448;First_Filter=PASSED;Last_filter=FAILED
>27812365;First_Filter=PASSED;Last_filter=FAILED
>27585946;First_Filter=PASSED;Last_filter=PASSED
>27191042;First_Filter=PASSED;Last_filter=FAILED
>27796844;First_Filter=PASSED;Last_filter=FAILED
>27333153;First_Filter=PASSED;Last_filter=FAILED
>27777975;First_Filter=PASSED;Last_filter=PASSED
>27774824;First_Filter=PASSED;Last_filter=FAILED
>27774822;First_Filter=PASSED;Last_filter=FAILED
>27729225;First_Filter=PASSED;Last_filter=PASSED
>27755123;First_Filter=PASSED;Last_filter=FAILED
>27385538;First_Filter=PASSED;Last_filter=FAILED
>27192425;First_Filter=PASSED;Last_filter=FAILED
>27716458;First_Filter=PASSED;Last_filter=FAILED
>27716332;First_Filter=PASSED;Last_filter=FAILED
>27700100;First_Filter=PASSED;Last_filter=FAILED
>27690205;First_Filter=PASSED;Last_filter=FAILED
>27686101;First_Filter=PASSED;Last_filter=FAILED
>27672309;First_Filter=PASSED;Last_filter=FAILED
>27660198;First_Filter=PASSED;Last_filter=FAILED
>27658265;First_Filter=PASSED;Last_filter=FAILED
>27645315;First_Filter=PASSED;Last_filter=FAILED
>27609750;First_Filter=PASSED;Last_filter=FAILED
>27522716;First_Filter=FAILED;Last_filter=FAILED
>27481132;First_Filter=PASSED;Last_filter=FAILED
>27476621;First_Filter=PASSED;Last_filter=FAILED
>27429984;First_Filter=PASSED;Last_filter=FAILED
>27426444;First_Filter=PASSED;Last_filter=FAILED
>27414792;First_Filter=FAILED;Last_filter=FAILED
>27409579;First_Filter=PASSED;Last_filter=FAILED
>27405485;First_Filter=PASSED;Last_filter=PASSED
>27379088;First_Filter=PASSED;Last_filter=PASSED
>27372914;First_Filter=PASSED;Last_filter=FAILED
>27356515;First_Filter=PASSED;Last_filter=FAILED
>27355582;First_Filter=PASSED;Last_filter=FAILED
>27311192;First_Filter=FAILED;Last_filter=FAILED
>27273876;First_Filter=PASSED;Last_filter=FAILED
>27259064;First_Filter=PASSED;Last_filter=FAILED
>27252273;First_Filter=PASSED;Last_filter=FAILED
>27252272;First_Filter=PASSED;Last_filter=FAILED
>27252266;First_Filter=PASSED;Last_filter=FAILED
>27251940;First_Filter=PASSED;Last_filter=FAILED
>27208887;First_Filter=PASSED;Last_filter=FAILED
